244 265 100
74 265 5
822 265 54
530 265 12
1588 265 83
1835 265 9
256 265 62
828 265 57
862 265 6
1303 265 13
2190 265 5
636 265 14
250 265 27
1548 265 100
182 265 19
2488 265 10
1388 265 48
2508 265 66
678 265 0
1464 265 6
1196 265 6
800 265 100
1650 265 41
1171 265 100
2365 265 8
2338 265 100
1513 265 12
236 265 9
554 265 7
2307 265 5
1943 265 38
1692 265 6
1777 265 8
229 265 64
1110 265 77
402 265 73
1675 265 50
567 265 81
67 265 80
1387 265 76
1346 265 75
189 265 77
1797 265 100
1316 265 100
1908 265 22
1451 265 77
259 265 10
2153 265 22
36 265 14
1861 265 5
691 265 100
1525 265 12
2248 265 16
2354 265 100
1429 265 100
864 265 46
688 265 6
1270 265 8
1804 265 42
2469 265 90
870 265 33
165 265 53
966 265 10
1157 265 15
892 265 100
2297 265 100
546 265 5
2252 265 3
2450 265 6
223 265 22
998 265 4
1459 265 56
2333 265 25
1291 265 24
1446 265 4
486 265 15
770 265 100
1567 265 13
640 265 5
2075 265 19
1634 265 16
1787 265 22
1229 265 21
2018 265 50
1705 265 100
1605 265 15
985 265 20
1374 265 6
902 265 87
502 265 72
1069 265 74
368 265 7
957 265 54
1721 265 11
2485 265 100
1471 265 5
1236 265 36
1004 265 7
1012 265 22
119 265 11
2359 265 50
570 265 11
1562 265 6
1519 265 44
239 265 5
1871 265 23
831 265 61
1887 265 80
2048 265 100
682 265 38
478 265 5
1712 265 88
1309 265 100
584 265 7
2338 5285 7
1797 686 12
1345 686 100
2508 686 13
127 686 85
1429 3716 7
2106 1799 18
1171 1799 6
1916 1799 2
1338 1799 16
1316 1799 5
495 1799 22
1429 3717 6
2338 3717 15
2348 5294 69
2469 5508 100
2508 5592 NA
1441 3744 22
1609 4003 26
1039 2965 7
2153 214 11
509 214 8
1230 214 36
1262 214 16
2253 214 9
1184 214 39
514 214 8
688 214 7
1541 214 8
75 214 14
663 214 19
2488 214 7
1073 214 16
105 214 5
726 214 6
1173 214 6
338 214 11
943 214 4
1566 214 58
2047 214 33
448 214 28
1650 214 9
28 214 50
2023 214 29
1044 214 12
2142 214 53
1214 214 39
816 214 43
330 214 7
1774 214 20
2064 214 7
2427 214 40
1966 214 6
536 214 5
859 214 6
1330 214 2
299 214 5
2109 214 45
1071 214 12
1987 214 20
1129 214 5
373 214 10
1417 214 7
972 214 7
624 214 70
72 214 15
1600 214 10
53 214 4
1128 214 4
1964 214 12
239 214 2
370 214 1
917 214 6
460 214 2
427 214 25
2181 214 14
1533 214 7
341 214 20
971 214 57
2179 214 34
1621 214 11
1095 214 16
1196 214 7
1163 214 21
985 214 20
1346 214 58
1562 214 13
518 214 42
244 214 6
1185 214 14
1268 214 7
141 214 14
2075 214 8
537 214 46
1991 214 38
1074 214 10
656 214 50
1392 214 5
640 214 11
892 214 8
428 214 26
2354 214 100
2300 214 3
1271 214 13
1005 214 4
486 214 8
248 214 25
866 214 7
885 214 9
1204 214 21
1519 214 8
2091 214 16
99 214 12
1460 214 15
2496 214 9
1014 214 5
1007 214 13
1792 214 1
1459 214 34
922 214 7
1946 214 18
211 214 4
2252 214 11
1160 214 49
1227 214 9
2438 214 25
2048 214 14
2018 214 50
1959 214 83
2082 214 7
1270 214 28
951 214 4
699 214 29
1409 214 30
1304 214 8
1263 214 5
1016 214 12
2029 214 17
1041 214 33
636 214 12
434 214 7
119 214 22
1420 214 100
699 2291 5
2450 2291 13
1959 4598 16
1609 4002 39
2172 4972 18
1793 4310 33
1915 4509 2
509 1833 4
509 1832 7
2082 4797 13
1782 4287 30
2433 5435 74
235 1089 75
113 635 9
384 361 70
1894 361 4
1476 361 25
578 361 100
113 361 81
898 361 33
653 361 27
50 361 5
389 361 25
2348 361 21
2368 361 52
536 361 6
450 361 49
121 361 8
1425 361 50
302 361 36
649 361 14
1742 361 89
1390 361 54
2227 361 35
148 361 63
1965 361 61
1951 361 12
2102 361 8
756 361 100
858 361 25
1695 361 50
1240 361 15
1612 361 23
509 361 5
920 361 3
1033 361 79
917 361 25
1814 361 50
2435 361 66
373 361 10
91 361 11
1507 361 3
707 361 67
59 361 33
597 361 11
1365 361 14
972 361 12
671 361 60
1072 361 71
1558 361 52
1535 361 7
1217 361 25
780 361 6
1998 361 36
1846 361 4
289 361 4
654 361 5
2010 361 30
1471 361 5
1262 361 4
961 361 24
2113 361 30
1091 361 24
2293 361 48
684 361 4
485 361 45
2167 361 3
1926 361 37
1268 361 31
1774 361 20
747 361 4
2385 361 48
1474 361 53
1447 361 8
1169 361 4
2141 361 7
1227 361 70
2399 361 44
303 361 50
685 361 11
1314 361 20
2142 361 14
1437 361 33
342 361 30
1198 361 51
1946 361 8
506 361 97
932 361 55
1662 361 6
421 361 100
2498 361 29
547 361 32
1246 361 5
1458 361 75
667 361 100
1496 361 50
1191 361 12
1277 361 38
1931 361 8
1994 361 10
84 361 71
2267 361 23
518 361 37
742 361 18
435 361 5
60 361 36
1533 361 100
1002 361 55
1783 361 100
736 361 49
279 361 12
1409 361 38
1600 361 6
1798 361 59
199 361 44
1404 361 8
554 361 8
53 361 78
1966 361 48
541 361 71
1563 361 10
1830 361 63
1233 361 50
105 361 5
1730 361 100
861 361 4
1659 361 22
866 361 7
66 361 29
2496 361 30
923 361 50
988 361 7
2018 361 50
1204 361 27
1266 361 36
463 361 11
885 361 2
1131 361 5
774 361 50
716 361 17
1081 361 31
1504 361 41
913 361 88
1219 361 5
1288 361 3
807 361 45
487 361 20
1037 361 14
2354 361 100
973 361 17
1392 361 8
1078 361 100
1312 361 6
434 361 68
1849 361 48
1992 361 6
2460 361 6
1543 361 94
292 361 47
1799 361 51
1415 361 5
413 361 89
1242 361 73
551 361 46
2414 361 89
2053 361 40
1014 361 2
1152 361 76
110 361 69
1041 361 14
528 361 47
1356 361 18
280 361 13
2421 361 53
2148 361 47
97 361 15
98 361 28
846 361 47
1263 361 4
2360 361 17
1911 361 62
752 361 52
1041 2970 14
255 1149 63
292 1258 4
2267 1258 6
2151 4931 8
932 2761 11
1662 2867 2
988 2867 5
2390 2867 10
756 2392 3
597 2045 3
2227 2045 22
2492 4289 28
1783 4289 5
2010 4668 5
1783 4290 9
15 122 7
16 1890 22
235 1090 24
2481 1090 12
235 1092 8
2475 31 50
602 31 3
1391 31 48
2325 31 8
934 31 27
761 31 40
861 31 2
1367 31 10
1569 31 76
1188 31 42
251 31 20
2328 31 38
1378 31 67
774 31 30
1353 31 70
1070 31 10
2382 31 70
1939 31 14
2038 31 48
1516 31 5
999 31 10
956 31 13
2184 31 100
2211 31 9
2033 31 50
1542 31 8
179 31 12
372 31 10
266 31 4
484 31 15
1217 31 20
606 31 36
685 31 7
1470 31 37
1038 31 66
1723 31 56
2494 31 10
1312 31 10
1922 31 8
433 31 10
2089 31 9
2354 31 100
2470 31 10
2187 31 76
1527 31 60
2402 31 6
316 31 12
131 31 4
1256 31 7
1142 31 41
414 31 55
1323 31 20
1032 31 5
1356 31 18
1580 31 16
611 31 9
288 31 42
2128 31 20
1743 31 7
2447 31 12
4 31 7
673 31 11
2183 31 37
1190 31 24
178 31 16
1855 31 12
1145 31 13
2279 31 30
1962 31 33
185 31 10
789 31 53
1107 31 13
1046 31 5
1447 31 9
1664 31 43
2257 31 58
2018 31 50
559 31 11
135 31 56
149 31 72
1341 31 20
1465 31 8
1478 31 30
707 31 8
425 31 42
1409 31 4
48 31 14
1091 31 6
2355 31 18
846 31 6
2498 31 41
1965 31 10
1761 31 15
1499 31 4
443 31 7
573 31 71
2507 31 16
2309 31 31
33 31 11
716 31 13
2310 31 25
1380 31 12
1619 31 90
2363 31 63
1108 31 40
1951 31 7
293 31 5
2327 31 56
79 31 13
2394 31 6
2480 31 70
1806 31 8
2133 31 10
2291 31 33
1630 31 3
702 31 34
84 31 8
1859 31 3
900 31 3
562 1969 33
18 141 4
573 1987 6
2466 5497 12
2347 708 20
135 708 13
163 708 40
199 965 41
1341 3550 9
2459 783 20
154 783 20
2370 5328 12
1498 3260 28
1178 3260 9
2479 5535 30
2461 5489 8
1430 3724 16
683 2260 11
1935 4546 100
1393 2957 23
1035 2957 100
1035 2956 100
2324 2956 100
1393 2956 69
104 600 12
100 583 9
2045 4436 7
1872 4436 37
1942 4566 16
710 2308 8
1061 3016 33
1969 2640 100
877 2640 5
1013 2640 6
2258 2640 34
1834 2640 18
1529 3885 50
1335 3537 8
1393 3654 15
1393 3652 46
938 518 10
83 518 60
343 518 3
2350 518 100
2361 518 100
333 518 16
488 518 69
2198 518 80
955 518 33
2197 518 33
156 518 33
728 518 25
1505 518 50
2426 518 100
2074 518 100
156 789 11
488 1773 7
2208 1773 33
1114 3117 20
1114 3116 20
2350 5300 11
280 516 83
2441 516 100
83 516 100
2074 516 75
589 516 28
1114 516 60
369 516 8
343 516 69
1379 516 39
156 516 100
333 516 100
472 516 83
2350 516 55
955 516 33
1649 516 100
488 516 100
1166 516 20
347 516 34
938 516 60
728 516 100
616 516 39
2361 516 66
2198 516 100
579 516 10
1505 516 75
1114 3114 20
1114 3115 20
2426 5423 11
280 1212 13
2300 5213 4
182 893 9
93 548 68
2260 1243 9
288 1243 32
36 267 8
1334 267 74
1164 267 60
68 267 28
1667 267 4
38 267 19
1017 267 41
202 267 69
202 267 69
659 267 6
1557 267 50
391 267 57
1865 267 33
514 1844 6
2207 1844 23
2177 4980 6
1389 3647 5
1407 3674 41
2111 140 62
1735 140 21
1100 140 9
1648 140 48
879 140 28
1313 140 32
271 140 2
1538 140 53
2143 140 17
1618 140 72
1604 140 87
2180 140 53
1185 140 57
1694 140 5
992 140 16
855 140 44
859 140 14
708 140 7
168 140 3
2253 140 52
297 140 40
2140 140 14
1164 140 36
26 140 4
1957 140 16
298 140 16
82 140 86
347 140 8
984 140 25
1885 140 37
18 140 4
1844 140 8
777 140 58
234 140 66
1555 140 51
283 140 6
88 140 3
2203 140 7
75 140 35
615 140 9
1156 140 100
494 140 18
690 140 11
1355 140 33
1598 140 21
2038 140 4
121 140 44
1678 140 57
2487 140 50
275 140 49
295 140 3
500 140 9
1303 140 6
2116 140 66
388 140 43
1085 140 100
1554 140 9
2221 140 13
575 140 5
878 140 3
881 140 25
1436 140 9
2296 140 12
1562 140 6
1526 140 31
971 140 14
683 140 33
2370 140 75
1702 140 86
2345 140 12
2024 140 12
1358 140 20
1699 140 14
2084 140 20
418 140 14
371 530 20
850 530 4
859 530 12
1734 530 5
88 530 21
168 530 39
878 530 7
690 530 7
395 530 7
1124 530 7
575 530 20
879 530 9
1598 530 17
2143 530 3
271 530 5
927 530 5
844 530 2
185 530 32
1735 530 5
937 530 5
1763 530 5
2140 530 28
2203 2206 4
881 2206 50
1207 2206 6
660 2206 57
1649 4063 100
891 2673 29
2180 2673 8
2084 2673 45
1085 2673 12
1604 2673 48
2354 4159 100
2191 4159 33
1705 4159 33
1884 4464 25
1450 3757 14
1932 3757 21
1932 4543 21
516 1847 20
683 2257 55
110 625 3
480 1745 4
2240 5083 20
2479 5536 30
1808 4328 5
2273 4328 18
1341 206 10
1533 206 6
2053 206 6
1391 206 4
1992 206 34
702 206 3
541 206 61
1447 206 9
27 206 100
1521 3872 10
1031 2945 66
1409 3681 8
1807 4326 8
1057 224 14
1757 224 66
1772 224 33
196 224 14
449 224 34
1310 224 85
1144 224 75
1469 224 16
1813 224 50
334 224 48
1126 224 60
2149 224 66
2206 224 88
439 224 40
718 224 54
30 224 22
2245 224 50
1286 221 50
1757 221 33
334 221 100
449 221 100
907 221 25
2245 221 40
196 221 100
439 221 20
1895 221 50
1310 221 75
30 221 100
1491 221 18
1057 221 100
1772 221 93
1144 221 100
1126 221 70
2473 221 8
983 221 60
321 221 100
1276 221 7
1813 221 18
2206 221 33
2022 221 22
2149 221 66
718 221 78
1469 221 64
1040 221 87
1873 4439 3
1813 4342 12
1469 3788 16
1660 4091 5
1469 3790 6
2259 5126 5
2245 5099 10
2412 5402 4
1280 3447 4
1144 3184 17
1756 492 3
1536 492 45
454 492 8
1153 492 4
76 492 6
387 492 33
1398 3662 33
196 952 14
1933 952 15
1469 2321 6
1673 2321 20
718 2321 6
1469 3789 6
2429 5426 16
1389 3648 5
1000 2892 10
2157 4941 38
1502 3847 2
415 1585 4
880 2647 50
1225 3316 23
892 2677 8
2091 2677 4
1822 2677 5
2479 5531 90
534 1894 27
649 2169 14
1330 3531 4
1402 3669 3
1793 4309 14
1947 4576 50
300 1284 50
593 2033 94
515 1845 25
1000 2891 20
1160 3223 6
226 1062 50
2148 4924 7
1879 3331 13
1231 3331 11
1231 3329 11
1511 3329 6
1392 3651 4
216 1015 3
1001 2894 12
235 21 8
565 21 5
2281 21 8
2063 21 42
2468 21 100
890 21 13
1953 21 6
333 21 10
2153 21 11
1474 21 6
1358 21 2
512 21 22
1395 21 21
604 21 18
1815 21 28
910 21 5
1612 21 19
2372 21 75
2175 21 4
39 21 58
2020 21 2
259 21 20
1932 21 21
1740 21 25
1166 21 100
1489 21 18
1959 21 33
1879 21 26
1338 21 66
1687 21 14
795 21 8
1206 21 20
457 21 6
2160 21 100
582 21 18
2333 21 37
1472 21 23
818 21 6
2272 21 6
402 21 10
422 21 23
1824 21 20
1638 21 6
2067 21 33
556 21 26
524 21 5
1619 21 20
771 21 3
2463 21 6
673 21 17
2385 21 6
1090 21 6
89 21 25
2290 21 12
501 21 4
1692 21 6
697 21 6
1802 21 5
2469 21 81
1146 21 13
1975 21 37
1298 21 50
154 21 20
826 21 18
1283 21 7
1775 21 22
1275 21 7
2307 21 11
495 21 27
2504 21 0
1727 21 15
1115 21 57
1002 21 7
371 21 8
1355 21 55
2273 21 18
1736 21 2
1156 21 15
238 21 33
1684 21 52
1862 21 8
2420 21 33
1249 21 7
1040 21 25
1307 21 11
1228 21 100
632 21 44
1030 21 14
633 21 28
2253 21 28
507 21 9
1674 21 16
1835 21 5
429 21 37
17 21 90
2427 21 7
2050 21 4
348 21 50
2051 21 17
2114 21 25
138 21 100
265 21 4
621 21 75
1894 21 8
722 21 54
1581 21 7
686 21 100
628 21 3
782 21 10
1715 21 33
226 21 75
419 21 10
1982 21 12
1816 21 20
1924 21 20
748 21 77
836 21 26
2127 21 50
1363 21 7
301 21 11
2438 21 7
1464 21 6
2150 21 18
1813 21 12
1274 21 5
2335 21 66
33 21 9
2322 21 9
870 21 33
54 21 34
1907 21 10
557 21 20
2359 21 100
1920 21 23
1515 21 3
778 21 20
189 21 33
758 21 50
3 21 5
755 21 100
424 21 25
494 21 9
1483 21 10
38 21 6
418 21 14
2174 21 14
467 21 5
472 21 16
213 21 4
2170 21 20
828 21 35
56 21 18
310 21 14
562 21 33
1145 21 18
83 21 20
1744 21 71
872 21 14
2205 21 41
1913 21 66
1238 21 38
986 21 18
2337 21 31
1782 21 23
2495 21 5
2459 21 20
1432 21 11
1644 21 33
1798 21 7
2095 21 28
796 21 18
395 21 7
284 21 10
63 21 100
147 21 22
1722 21 37
1830 21 9
1176 21 8
1933 21 5
2419 21 20
1025 21 11
438 21 13
1250 21 18
571 21 2
1302 21 50
196 21 9
2138 21 16
1035 21 50
1511 21 25
1430 21 83
1182 21 20
676 21 5
893 21 25
701 21 9
928 21 50
2168 21 7
1015 21 6
380 21 16
18 21 5
1705 21 44
2077 21 7
1789 21 28
699 21 17
1018 21 4
1809 21 6
1267 21 5
1203 21 7
820 21 5
2099 21 66
276 21 8
473 21 10
1960 21 7
2135 21 20
2304 21 7
590 21 6
2481 21 12
1758 21 17
288 21 5
638 21 33
1596 21 25
2343 21 18
1318 21 4
2259 21 11
2251 21 10
2342 21 8
1010 21 12
2429 21 8
1445 21 15
1614 21 7
129 21 7
2229 21 40
257 21 10
666 21 14
2357 21 20
1559 21 8
2181 21 23
682 21 15
1983 21 33
834 21 62
1130 21 0
1657 21 38
1718 21 2
1350 21 16
2247 21 7
1364 21 23
1863 21 25
376 21 8
1128 21 13
1523 21 4
177 21 25
1061 21 22
1555 21 5
1008 21 7
1919 21 21
1060 21 19
1818 21 1
555 21 5
1768 21 20
482 21 10
168 21 6
2004 21 3
160 21 6
328 21 23
1446 21 4
2086 21 3
1620 21 10
1700 21 33
2040 21 6
1328 21 8
451 21 6
980 21 16
1561 21 33
947 21 32
2397 21 6
2454 21 100
47 21 100
1814 21 10
2019 21 18
1712 21 11
1100 21 9
100 21 9
1888 21 66
336 21 7
1248 21 16
358 21 5
1513 21 12
2410 21 16
2191 21 33
775 21 20
1669 21 100
1851 21 20
689 21 6
1985 21 36
2148 21 7
534 21 11
1444 21 50
901 21 66
2292 21 8
321 21 20
732 21 5
2349 21 50
362 21 5
1882 21 50
1343 21 4
598 21 50
977 21 21
683 21 55
164 21 4
724 21 6
1055 21 100
2497 21 100
958 21 100
1739 21 15
228 21 14
1011 21 5
2149 21 33
1140 21 50
219 21 8
1546 21 15
381 21 13
2027 21 2
1675 21 50
2450 21 6
2121 21 100
849 21 66
607 21 20
1887 21 15
1755 4235 16
2296 5201 25
2259 5124 5
2131 4892 20
1234 3346 7
852 2588 11
1457 3770 5
2472 5516 11
1449 3752 5
186 913 20
1019 913 12
986 567 18
296 567 8
1019 567 19
1666 567 5
186 567 27
1416 567 4
96 567 4
622 567 10
491 567 3
2366 567 12
1443 567 12
2483 5544 14
1019 2922 12
1019 914 12
186 914 20
296 911 7
186 911 25
673 2232 23
1460 2232 2
1846 4389 9
2462 5490 16
1366 252 12
1073 252 25
1058 252 100
34 252 16
1631 252 3
780 252 55
1995 252 28
887 252 52
1652 252 71
1699 252 61
1630 252 2
741 252 50
211 252 3
215 252 8
320 252 60
2024 252 56
1124 252 10
1355 252 22
2431 252 50
2334 252 80
1808 252 14
1852 252 66
252 252 16
2261 252 25
425 252 60
1853 252 96
2458 252 60
2146 252 18
1477 252 61
545 252 51
1689 252 82
2265 252 100
556 1956 26
981 2852 11
1978 4627 6
2334 5273 20
2429 5273 12
1689 697 8
425 697 4
545 697 18
130 697 6
1477 697 12
2435 3355 66
1239 3355 20
1307 3497 7
2246 3497 25
2132 4898 100
2120 4862 5
2368 65 13
1878 65 18
1625 65 73
253 65 50
2313 65 13
1003 65 5
1909 65 30
602 65 95
2276 65 14
2101 65 11
261 65 28
1070 65 52
2153 65 11
671 65 4
809 65 4
295 65 36
1164 65 18
2328 65 65
2165 65 58
979 65 45
480 65 14
298 65 31
1458 65 79
254 65 9
559 65 6
1391 65 38
118 65 7
661 65 38
1659 65 7
1698 65 21
1112 65 32
713 65 62
1683 65 63
363 65 86
972 65 8
266 65 53
2413 65 15
1973 65 53
2380 65 46
1096 65 73
2428 65 54
13 65 12
1510 65 39
1725 65 13
1037 65 54
425 65 100
453 65 16
277 65 16
1694 65 37
1359 65 100
1753 65 53
1506 65 50
86 65 23
2440 65 74
2233 65 91
730 65 10
1623 65 6
836 65 73
53 65 5
1713 65 22
230 65 5
1728 65 53
1246 65 3
1072 65 9
2475 65 37
394 65 13
1465 65 86
693 65 38
1305 65 11
1312 65 44
630 65 35
1604 65 18
212 65 13
974 65 25
274 65 50
2111 65 98
1667 65 4
1685 65 77
79 65 54
431 65 4
780 65 6
1538 65 51
1673 65 40
825 65 8
2443 65 50
1486 65 10
2257 65 45
1527 65 100
2138 65 16
179 65 15
658 65 6
1172 65 100
1033 65 5
1191 65 22
1569 65 38
290 65 13
1289 65 9
1996 65 33
50 65 5
1434 65 10
746 65 88
1618 65 28
547 65 29
1971 65 67
1334 65 9
2180 65 5
1337 65 28
1380 65 28
2133 65 19
389 65 9
1858 65 4
1896 65 5
2406 65 75
952 65 76
1109 65 25
178 65 59
2064 65 5
398 65 85
2067 65 33
1771 65 52
1535 65 18
126 65 51
311 65 8
2386 65 42
1319 65 56
635 65 19
26 65 7
1499 65 46
1898 65 19
2271 65 11
2105 65 50
1147 65 42
342 65 5
1323 65 50
1452 65 77
103 65 15
1968 65 18
1710 65 65
1976 65 18
1642 65 69
1148 65 8
1717 65 41
769 65 6
2038 65 72
720 65 7
837 65 50
2421 65 38
1150 65 25
707 65 5
566 65 83
1633 65 10
700 65 51
2200 65 33
2363 65 100
320 65 12
9 65 70
1462 65 13
2507 65 71
1844 65 9
2187 65 92
1239 65 20
960 65 46
1123 65 8
1741 65 11
1829 65 54
1743 65 17
1657 65 30
2318 65 7
414 65 92
2437 65 12
1808 65 48
2062 65 33
1390 65 11
2211 65 29
1978 65 81
2447 65 23
1984 65 5
1678 65 33
2014 65 12
2077 65 4
2139 65 27
1103 65 52
2376 65 40
1256 65 26
515 65 14
430 65 9
772 65 12
204 65 75
433 65 24
2089 65 60
2309 65 38
1085 65 36
2323 65 5
204 65 75
1370 65 14
2120 65 22
1761 65 33
1468 65 16
352 65 12
148 65 67
99 65 47
1063 65 59
1938 65 78
1650 65 4
1457 65 10
1161 65 29
1952 65 18
1601 65 57
2058 65 12
2379 65 7
1456 65 2
1966 65 10
2451 65 5
833 65 11
317 65 66
1279 65 45
2169 65 100
900 65 28
1594 65 18
2470 65 9
930 65 9
1807 65 63
1957 65 16
2156 65 43
702 65 3
1342 65 5
1554 65 48
139 65 11
1552 65 62
1209 65 20
1240 65 7
1258 65 9
838 65 97
316 65 100
761 65 100
159 65 52
2192 65 69
1021 65 64
208 65 6
553 65 73
125 65 7
1899 65 54
1411 65 5
2084 65 71
1142 65 87
967 65 26
2163 65 30
1668 65 2
1247 65 40
1724 65 51
1369 65 67
545 65 69
1244 65 59
1165 65 27
842 65 100
1308 65 41
2021 65 66
1438 65 10
1213 65 18
1152 65 12
1825 65 1
1272 65 33
2414 65 100
110 65 4
78 65 77
666 65 21
1122 65 50
993 65 87
1227 65 9
1236 65 11
1870 65 93
1542 65 16
735 65 15
551 65 28
1885 65 37
1421 65 41
2294 65 9
1901 65 50
2279 65 100
875 65 37
87 65 6
82 65 10
1378 65 97
520 65 38
1643 65 9
1501 65 37
1449 65 9
1624 65 14
331 65 48
393 65 40
381 65 93
1155 65 56
645 65 38
144 65 7
969 65 40
2201 65 11
1065 65 14
1394 65 4
374 65 100
409 65 39
1733 65 55
1074 65 12
2273 65 100
1061 65 22
1819 65 54
448 65 3
1409 65 4
1395 65 21
2081 65 100
914 65 74
599 65 76
539 65 75
1190 65 93
1918 65 54
1442 65 43
893 65 25
1573 65 29
1731 65 33
789 65 51
1714 65 36
1574 65 55
1664 65 35
528 65 44
1493 65 100
1194 65 23
1455 65 10
2213 65 13
1893 65 21
1497 65 7
201 969 100
201 969 100
1853 4404 14
528 1877 6
1527 1877 12
1458 1877 10
2398 5377 100
875 2635 10
2070 683 16
877 683 5
393 683 4
126 683 6
1759 683 21
1759 4245 14
2070 4245 8
905 804 64
1344 804 97
1899 804 60
2192 804 9
1247 804 44
309 804 22
2233 804 45
1323 804 60
2318 804 19
1743 804 4
212 804 20
1380 804 4
2428 804 94
2000 804 2
159 804 9
307 804 50
433 804 5
1573 804 78
979 804 100
1434 804 30
875 804 35
2440 804 44
974 804 25
1289 804 17
1395 804 21
1973 804 9
833 804 19
661 804 15
2014 804 53
2375 804 71
1165 804 13
1462 804 9
1138 804 80
1893 804 62
2386 804 29
2416 1195 50
1602 1195 50
1641 1195 30
713 1195 37
274 1195 35
287 397 6
126 397 4
1178 397 6
1921 397 7
1676 397 7
2413 397 25
57 397 23
1910 397 12
2070 397 12
1013 397 7
321 397 40
1208 397 16
661 64 6
266 64 59
1901 64 50
1465 64 74
1462 64 3
2187 64 59
599 64 24
2507 64 89
1694 64 11
2105 64 47
290 64 18
430 64 5
1112 64 14
1072 64 4
2475 64 100
1743 64 28
761 64 100
1434 64 63
1724 64 62
1857 64 44
1038 64 33
1594 64 13
1305 64 6
1191 64 3
352 64 9
2328 64 68
1713 64 11
2038 64 100
979 64 29
1279 64 8
393 64 5
1978 64 65
274 64 28
1437 64 33
2440 64 100
825 64 7
969 64 81
1771 64 16
1506 64 50
900 64 36
1938 64 53
1319 64 84
842 64 100
1142 64 100
1725 64 10
1452 64 28
1807 64 22
1070 64 19
99 64 7
1486 64 6
2262 64 9
1150 64 5
425 64 67
838 64 36
1710 64 8
1915 64 45
1698 64 37
2363 64 97
746 64 32
545 64 18
1893 64 70
1903 64 83
1380 64 40
1337 64 16
2192 64 96
520 64 13
1329 64 55
555 64 100
1096 64 63
1829 64 37
1499 64 17
212 64 22
414 64 73
1898 64 15
2309 64 52
1971 64 15
836 64 26
2014 64 6
2443 64 22
1369 64 24
1289 64 3
9 64 100
433 64 33
1733 64 18
566 64 76
331 64 75
461 64 11
769 64 7
1574 64 16
1527 64 20
2156 64 100
2139 64 100
713 64 87
175 64 11
2428 64 12
1213 64 7
1625 64 26
952 64 78
79 64 63
320 64 29
1455 64 4
2089 64 92
1370 64 6
1123 64 19
1236 64 6
78 64 82
1717 64 22
